starttime	seconds	ctime	dtime	ttime	wait
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:41:39 2016	1480970499	1	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:37:07 2016	1480970227	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:37:23 2016	1480970243	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	2
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:37:01 2016	1480970221	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:41:39 2016	1480970499	0	3	3	3
Mon Dec 05 20:37:17 2016	1480970237	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:41:39 2016	1480970499	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	3	3
Mon Dec 05 20:37:53 2016	1480970273	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	3	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:37:23 2016	1480970243	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:41:31 2016	1480970491	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:41:39 2016	1480970499	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:37:06 2016	1480970226	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:05 2016	1480970345	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:41:40 2016	1480970500	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	2	4	2
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:37:06 2016	1480970226	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	3
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	3
Mon Dec 05 20:37:06 2016	1480970226	0	4	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	3	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	3
Mon Dec 05 20:37:02 2016	1480970222	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:37:17 2016	1480970237	0	3	4	3
Mon Dec 05 20:37:17 2016	1480970237	0	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	3
Mon Dec 05 20:41:40 2016	1480970500	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	3	4	3
Mon Dec 05 20:37:02 2016	1480970222	1	3	4	3
Mon Dec 05 20:37:22 2016	1480970242	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:54 2016	1480970394	0	4	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:41:07 2016	1480970467	1	3	4	3
Mon Dec 05 20:39:38 2016	1480970378	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:37:36 2016	1480970256	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	1	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	0	4	4	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	4	4
Mon Dec 05 20:37:07 2016	1480970227	0	4	4	4
Mon Dec 05 20:39:20 2016	1480970360	0	4	4	4
Mon Dec 05 20:37:02 2016	1480970222	1	4	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:41:07 2016	1480970467	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:37:07 2016	1480970227	0	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:37:03 2016	1480970223	1	3	4	3
Mon Dec 05 20:37:17 2016	1480970237	0	4	4	3
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	1	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:19 2016	1480970359	0	4	4	4
Mon Dec 05 20:37:02 2016	1480970222	0	4	4	3
Mon Dec 05 20:37:23 2016	1480970243	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	1	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	1	4	4	3
Mon Dec 05 20:37:07 2016	1480970227	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	1	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	1	3	4	2
Mon Dec 05 20:41:40 2016	1480970500	0	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	1	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:38 2016	1480970378	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:37:17 2016	1480970237	1	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	1	3	4	3
Mon Dec 05 20:39:55 2016	1480970395	1	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:37:10 2016	1480970230	1	4	4	3
Mon Dec 05 20:39:37 2016	1480970377	1	4	4	3
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:37:23 2016	1480970243	1	3	4	3
Mon Dec 05 20:37:17 2016	1480970237	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:37:17 2016	1480970237	1	4	4	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	4	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	4	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	4	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	5	4
Mon Dec 05 20:39:39 2016	1480970379	1	4	5	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	5	4
Mon Dec 05 20:39:19 2016	1480970359	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:38 2016	1480970378	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:38 2016	1480970378	0	4	5	4
Mon Dec 05 20:39:39 2016	1480970379	0	4	5	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:37:07 2016	1480970227	0	4	5	4
Mon Dec 05 20:39:38 2016	1480970378	1	4	5	4
Mon Dec 05 20:37:06 2016	1480970226	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	1	4	5	4
Mon Dec 05 20:37:18 2016	1480970238	0	4	5	4
Mon Dec 05 20:39:05 2016	1480970345	0	4	5	4
Mon Dec 05 20:39:38 2016	1480970378	0	4	5	4
Mon Dec 05 20:39:39 2016	1480970379	1	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	1	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:38 2016	1480970378	1	4	5	4
Mon Dec 05 20:41:40 2016	1480970500	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	1	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:41:40 2016	1480970500	1	4	5	4
Mon Dec 05 20:37:18 2016	1480970238	1	4	5	4
Mon Dec 05 20:41:39 2016	1480970499	0	4	5	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:37:06 2016	1480970226	0	4	5	4
Mon Dec 05 20:37:23 2016	1480970243	1	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	4	5	4
Mon Dec 05 20:39:38 2016	1480970378	1	3	5	3
Mon Dec 05 20:37:06 2016	1480970226	0	4	5	4
Mon Dec 05 20:37:17 2016	1480970237	0	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	5	5	5
Mon Dec 05 20:37:17 2016	1480970237	0	5	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	5	5	5
Mon Dec 05 20:37:06 2016	1480970226	0	5	5	5
Mon Dec 05 20:39:37 2016	1480970377	2	3	5	3
Mon Dec 05 20:37:17 2016	1480970237	1	4	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	5	5	5
Mon Dec 05 20:39:37 2016	1480970377	0	5	5	5
Mon Dec 05 20:37:17 2016	1480970237	0	5	5	5
Mon Dec 05 20:37:17 2016	1480970237	1	5	5	4
Mon Dec 05 20:41:03 2016	1480970463	0	5	5	4
Mon Dec 05 20:39:37 2016	1480970377	0	5	5	5
Mon Dec 05 20:39:37 2016	1480970377	1	5	5	4
Mon Dec 05 20:41:32 2016	1480970492	0	5	5	5
Mon Dec 05 20:39:37 2016	1480970377	0	5	5	5
Mon Dec 05 20:37:01 2016	1480970221	0	5	5	5
Mon Dec 05 20:39:39 2016	1480970379	1	4	5	4
