b0f2666b-99e0-4132-9312-ba3eb042e033,0,0.068100593
7b022e06-1a60-4529-928c-e9510c595e93,0,0.23261951
a16f97e9-5ad5-422a-98a8-feaa00418e6b,0,0.158824333
18e03992-3009-4151-bbfa-b99a54cb572d,0,0.378911444
94d0aad4-3940-48a4-8cdf-8bcf75ffb54c,0,0.162391787
c8c5f931-670f-4a7a-b056-c5888a6197a0,0,0.257081545
acfff32c-7f3c-4887-9d2e-2b033f631e28,0,0.221337266
5ed32251-cc3f-4fdd-95a1-91d361d57b84,0,0.07182253
f9519fb6-8934-4fd3-b128-0441b1a25e63,0,0.212584356
7a3ac12c-01b8-4afa-b420-cbaf9da2a567,0,0.208490935
793fef91-d134-4d75-8bed-e95598d20074,0,0.223120465
1e5b96ce-bc69-4eeb-8aff-67ce2bda26a5,0,0.235914409
1d39bd21-5b08-4c93-be2b-ae46c8eaf189,0,0.230575597
3736e042-9f6b-416e-8172-1167ae279df7,0,0.309465282
39cfeb5c-e750-44d1-8fd4-2e6b410c144e,0,0.242012648
8ba6da52-3ac0-4b4c-bbd5-27cc00ec1f10,0,0.233709972
e75fcce4-3ff1-4b0f-8a44-1988468f87c2,0,0.25393356
e5e32a75-66d4-4784-9257-f71f38dedd78,0,0.253969991
925f800f-3cd9-4634-b830-fecec832f505,0,0.242513042
3fd931a8-e067-4172-9340-d1267ffc9b4d,0,0.244661433
7045808f-b1e1-46ef-95a5-a1edf34e5076,0,0.337055668
7f71e6c6-f0c7-4289-9241-4ba21bb3f64c,0,0.318558701
251b1e5d-889b-4c53-be8f-91a24197b03e,0,0.284843606
cefb0a39-a927-4772-b270-9bedefe2f733,0,0.28970829
8a7d823d-d2d2-4f9c-a75b-e664dd1823aa,0,0.294618589
0ebb52f4-577a-4bab-ad6a-ebf5d8a1f3bc,0,0.309297174
a9c156d9-bc3c-4526-b7ba-c449f472b3d7,0,0.315002197
3bb22706-0099-4eb7-b2bc-d03bbfc426b1,0,0.314624067
a189189c-dfa0-4de0-ae1d-07d45e6d7296,0,0.53691855
27ca4846-3691-45ac-981e-7fd6db787f14,0,0.614935543
6105ddd0-4616-43d8-b298-ac25974ce62f,0,0.538516881
ca778281-abfc-454a-ab89-30b29bd563c3,0,0.54168229
52e8da24-bc7b-40b0-b42b-8ec494f01241,0,0.533912913
ff3f6a84-f767-4a05-ab51-679fb5ca1509,0,0.336655058
bd9f3351-e9ae-4f9b-b9ec-5b72df68a73e,0,0.339701173
76189426-3cf4-4890-9e04-c3accd2f03ca,0,0.342892826
cc81ea20-6fd1-4947-bbb0-46e9d76933ac,0,0.346627186
a56f3e07-fb4e-4d84-b2bd-61611350c6d9,0,0.360886496
e138013b-a583-43ee-bee7-57d39ceb6740,0,0.349342162
01d694f5-c0eb-4ecb-8b2d-4ca87bd46d53,0,0.353496489
53a0486f-9f39-432a-bdeb-1c60273ad925,0,0.352146987
ffdd4101-57c4-4598-bb05-4ac414caf0e6,0,0.361336867
8878baef-9681-4745-b1fd-85c3ac3b7ff6,0,0.362338858
53f8bccc-5f8b-4d78-811d-44f274456473,0,0.357124998
34833183-1be4-4265-bf49-c257a6c8e079,0,0.37212284
77b55a00-c066-4cd0-ad3d-e63fb6f283fe,0,0.362227405
76099a65-d524-41ed-b69d-21d342d00955,0,0.575680121
fe12cf75-2a1e-4469-87ac-fd74874d2dad,0,0.367623992
c2d26272-01fd-498e-bac2-9688a55244d8,0,0.369185078
e5ed12ab-761f-4628-ab36-338773ef27a1,0,0.446129183
74e973f8-0517-44bc-a809-b0a76c8eff99,0,0.448186018
b41359c5-c9b6-48d6-8ff3-c5a591f810f9,0,0.611602157
0448a367-d28e-40c1-afb4-2075fcd04b19,0,0.436625228
d890f650-1609-4da8-92e9-cf5f589ec549,0,0.356332972
c6907e25-ed3b-4379-923c-1c0e54021c15,0,0.607227268
31a763fd-6c78-4b31-aba0-4444c2916e09,0,0.262459253
4a7002ad-b764-4348-b488-c8bc2924c147,0,0.266128157
623db35e-66f1-41ae-aaa5-6ec5d4093845,0,0.375270044
c9fd5b85-8b48-40a2-a25a-ca769bd78df5,0,0.387498103
48e1e87d-7545-496f-8d60-12a44d157965,0,0.27444819
caf61783-10c2-45a5-ac8b-a6151df28111,0,0.272824922
cea853b6-49b0-40c7-9167-d22ae44226cc,0,0.275087267
62f0fa28-a3ee-45c7-833b-a26a46afb880,0,0.278265418
d776f060-1b1c-4302-8d45-2fb5977fd6cd,0,0.288410714
db0051f7-56de-4cbd-b5ac-db3df2a53387,0,0.287199326
7bf96a46-12ab-4059-9248-f514e2af2103,0,0.286438024
63639c98-41b6-4769-b54a-8b6dd7d6f8fa,0,0.287668683
24d38653-edbf-4240-9dcd-f6374a6d4766,0,0.289403697
b88de69f-9636-4975-8364-7b1d34ae92b7,0,0.294067914
c3a9ee57-d185-49d6-90c1-38c4677c9b5a,0,0.296310522
0212d3dd-9eeb-48fc-b332-e8de8df63a65,0,0.300970251
ec32a70f-2622-4029-ab27-65fd2939e9b7,0,0.304739668
08947e03-d2a6-48d5-bb6e-e2ad59b5dc9a,0,0.304432618
5b0066d7-af05-44a9-9386-79f2456208b0,0,0.305930825
16371d11-4893-41f1-aab7-2a654a99475c,0,0.30469284
788279aa-d26b-4eb2-a96d-c8a4ab0adc35,0,0.307639589
08a60823-fdb6-44fc-a46d-9f4bb0d4260e,0,0.310900815
d5543b32-fc5a-4c57-864d-a3d9f0bb1d70,0,0.31758126
4f93bbaf-ab0a-4ab9-93a3-cec9b76f6a51,0,0.316952026
13e7d277-55a8-455b-8743-c36e1ee45528,0,0.319291196
fe93bb81-4d9c-41ba-8028-43a24b9ef1de,0,0.330374734
5d1adb4d-03f4-4a8e-81a2-e275ecdb0760,0,0.330840726
3f0bc4f3-9b43-4d63-a0cd-125e600ca09c,0,0.33024498
656c3333-699d-4143-952c-0f1c389aee0d,0,0.335009059
bc37c584-8f28-49e9-9749-b39b6a8998c4,0,0.335357187
936ad21f-67f6-4e16-b775-30694c2fe6f4,0,0.357612585
bd26e0a3-a132-4e19-8dbe-1be363c6ef1b,0,0.277633291
16eade3b-f737-46da-9d5f-4cfb4e317832,0,0.363655503
245837cd-e01a-4c36-a6dc-a82bc62d1133,0,0.362500524
7b4677b9-095b-4ac3-9495-aaa482850198,0,0.303977129
9befbc64-4f2b-4d7d-bee6-f30501851df7,0,0.30976021
6d0dc4ed-d449-4aca-9a9f-5bc11991093b,0,0.306972293
f843db38-adb4-4305-aa84-a1f9bb4dae56,0,0.307453367
305884dc-9cf5-455e-9541-ec2cfa22c9c7,0,0.306731945
c8933070-2ded-4db0-9db9-a12cd8597652,0,0.313242391
b978f91e-f3e7-4804-a6f8-8882b6e0c114,0,0.327528802
2b193f82-2697-41f5-a34f-84ff2e00975e,0,0.324194742
2f2ceb4a-e642-47c5-9e1c-a7f2e6d71cc0,0,0.322993406
f15f06ff-64c9-4abe-92c8-d3472c493f1d,0,0.32080082
2499e160-f687-4f55-a4c7-06506c40b525,0,0.335246973
48fb2be3-e3a3-4d49-a635-43dc50d2b9bd,0,0.33349101
e9c22d78-b74d-4320-945e-999ff5052a58,0,0.339430454
e4bffd1e-b66f-4d3a-9f43-ada805b58b98,0,0.340884154
e0c8639f-3dcf-43d7-9b15-9e947fc41702,0,0.336903254
045ab3c6-5c7a-4e70-91cf-51d549e5427f,0,0.342713083
15197809-24a1-43f8-a45c-010d74612d3f,0,0.453322951
9fe77258-b969-469c-97bc-2ea3d2f6c2da,0,0.346675822
79ae218b-c02a-44f5-9a3c-bf7eea005435,0,0.350118768
0b745097-ebf0-420e-a66a-4e3eb5406c4b,0,0.351004223
